3,2,0.083,0.0010067,0.0472,0.0478,-2.6919,-2.4315,0.0023783,1,-13.804,-0.0020912,0.0438,-0.0209,-0.0188
3,2,0.1292,0.0014067,0.0462,0.0466,-2.5907,-2.2303,0.27708,0.96085,-9.8575,-0.0019907,0.0474,-0.0185,-0.016
3,2,0.1771,0.00080667,0.0479,0.0473,-2.3359,-2.0849,0.5391,0.84224,-9.2313,-0.0013847,0.05,-0.018,-0.0161
3,2,0.2256,-0.00019333,0.0485,0.0475,-2.447,-2.3336,0.75888,0.65123,-3.6155,-0.00027348,0.0471,-0.0195,-0.0186
3,2,0.2739,-0.0015933,0.0483,0.0469,-2.5667,-2.6358,0.91383,0.40609,-7.9046,-0.00055506,0.0494,-0.0183,-0.0188
3,2,0.3221,-0.00059333,0.0482,0.0492,-2.5032,-2.4414,0.99185,0.1274,-3.4142,-0.0014925,0.0476,-0.0195,-0.019
3,2,0.37,0.00020667,0.0479,0.0487,-2.5071,-2.3391,0.98709,-0.16017,-7.2128,-0.00069689,0.046,-0.0192,-0.0179
3,2,0.4172,-0.00059333,0.0472,0.0464,-2.4276,-2.3582,0.9025,-0.4307,-3.6938,-0.0013718,0.0515,-0.018,-0.0175
3,2,0.4643,0.00030667,0.0471,0.048,-2.732,-2.568,0.7458,-0.66617,-6.6933,-0.00099546,0.0464,-0.0224,-0.021
3,2,0.5111,-0.00039333,0.0468,0.0461,-2.9476,-2.8507,0.53097,-0.84739,-3.5013,-0.00058634,0.0468,-0.022,-0.0213
3,2,0.5573,0.00090667,0.0462,0.0475,-3.1415,-2.8728,0.27768,-0.96067,-7.5098,-0.0019326,0.0472,-0.0226,-0.0206
3,2,0.6053,0.0011067,0.048,0.0482,-2.9037,-2.6025,-0.007841,-0.99997,-9.4208,-0.00060631,0.0467,-0.0218,-0.0196
3,2,0.6542,-0.0014933,0.0489,0.0463,-2.6303,-2.6846,-0.29789,-0.9546,-4.583,-0.0022284,0.0477,-0.0196,-0.02
3,2,0.7001,6.6667e-06,0.0459,0.0474,-2.9582,-2.8045,-0.54723,-0.83698,-13.297,-0.0018727,0.0455,-0.0214,-0.0203
3,2,0.7464,0.00090667,0.0463,0.0472,-2.6269,-2.3597,-0.75655,-0.65394,-8.049,-0.0013857,0.0478,-0.0206,-0.0186
3,2,0.7937,0.0012067,0.0473,0.0476,-2.8507,-2.5399,-0.90989,-0.41485,-7.9198,-0.0015902,0.0455,-0.0211,-0.0188
3,2,0.8401,0.0015067,0.0464,0.0467,-2.8389,-2.4723,-0.98904,-0.14765,-10.994,-0.0012737,0.0471,-0.0202,-0.0176
3,2,0.8892,-0.00079333,0.0491,0.0468,-2.5063,-2.4666,-0.98912,0.14711,-9.0376,-0.0019422,0.046,-0.0182,-0.0179
3,2,0.934,0.0010067,0.0448,0.0466,-2.6987,-2.4181,-0.91407,0.40556,-12.46,-0.0022054,0.0485,-0.0194,-0.0173
3,2,0.9806,0.0015067,0.0466,0.0471,-2.4938,-2.1754,-0.76589,0.64297,-5.8205,-0.00176,0.0465,-0.0213,-0.0187
3,2,1.0277,0.00090667,0.0471,0.0465,-2.9285,-2.6437,-0.55522,0.8317,-10.544,-0.0018591,0.0457,-0.0207,-0.0187
3,2,1.0743,0.0014067,0.0466,0.0471,-2.7483,-2.4011,-0.30301,0.95299,-8.153,-0.0019243,0.0472,-0.0198,-0.0173
3,2,1.1226,-0.00059333,0.0483,0.0463,-2.5649,-2.4988,-0.016822,0.99986,-8.6174,-0.0018565,0.0492,-0.0187,-0.0182
3,2,1.1697,-0.00039333,0.0471,0.0473,-2.6106,-2.5255,0.26381,0.96457,-8.4978,-0.0010546,0.0463,-0.0208,-0.0201
3,2,1.2172,-0.00019333,0.0475,0.0477,-2.6212,-2.4993,0.52539,0.85086,-4.3565,-3.5533e-06,0.046,-0.0196,-0.0187
3,2,1.2657,-0.00099333,0.0485,0.0477,-2.3233,-2.3091,0.74824,0.66343,-4.0018,-0.0014561,0.051,-0.0171,-0.017
3,2,1.3134,-0.00059333,0.0477,0.0481,-2.6853,-2.6109,0.90561,0.42411,-4.3023,-0.00050907,0.0448,-0.0204,-0.0199
3,2,1.3608,-0.00069333,0.0474,0.0473,-2.563,-2.5061,0.98841,0.15179,-4.7171,-0.0014932,0.0516,-0.0178,-0.0174
3,2,1.409,-0.00039333,0.0482,0.0485,-2.5475,-2.4677,0.99049,-0.13761,-1.3673,-6.2973e-05,0.0467,-0.0212,-0.0205
3,2,1.4558,-0.00059333,0.0468,0.0466,-2.8074,-2.7377,0.91307,-0.40779,-1.3041,-0.0010519,0.0491,-0.0211,-0.0206
3,2,1.5028,0.00020667,0.047,0.0478,-3.0771,-2.9108,0.76276,-0.64668,-2.9778,-0.00096466,0.0435,-0.0232,-0.0219
3,2,1.5502,-0.00029333,0.0474,0.0469,-2.8586,-2.7407,0.54967,-0.83538,-6.191,-0.0012011,0.0505,-0.0193,-0.0185
3,2,1.5969,0.00010667,0.0467,0.0471,-2.7849,-2.6475,0.29607,-0.95517,-8.8302,-0.0016048,0.0448,-0.0231,-0.0219
3,2,1.6445,-0.00049333,0.0476,0.047,-2.8551,-2.7706,0.01377,-0.99991,-10.533,-0.0012838,0.0452,-0.0203,-0.0197
3,2,1.6923,0.00090667,0.0478,0.0492,-2.3806,-2.0995,-0.27082,-0.96263,-4.6783,-0.001742,0.0511,-0.0177,-0.0157
3,2,1.7384,0.0010067,0.0461,0.0462,-2.9944,-2.7431,-0.5244,-0.85147,-9.0872,-0.0021296,0.045,-0.0227,-0.0206
3,2,1.7842,0.0014067,0.0458,0.0462,-3.044,-2.6975,-0.73656,-0.67637,-6.5873,-0.001687,0.0452,-0.0219,-0.0194
3,2,1.8312,6.6667e-06,0.047,0.0456,-2.7639,-2.6105,-0.89622,-0.44362,-7.2918,-0.0010006,0.0459,-0.0201,-0.019
3,2,1.8792,-0.00079333,0.048,0.0472,-2.4992,-2.4578,-0.98552,-0.16959,-3.8911,-0.0011402,0.0471,-0.018,-0.0177
3,2,1.925,-9.3333e-05,0.0458,0.0465,-2.543,-2.4112,-0.99443,0.10536,-5.968,-0.0019711,0.0483,-0.0193,-0.0183
3,2,1.9713,0.00020667,0.0463,0.0466,-2.7911,-2.6241,-0.92698,0.37512,-7.0513,-0.0014244,0.0439,-0.0213,-0.02
3,2,2.0176,0.00080667,0.0463,0.0469,-2.7779,-2.5002,-0.78784,0.61588,-9.9241,-0.0018376,0.0481,-0.0189,-0.017
3,2,2.0627,0.0014067,0.0451,0.0457,-2.6821,-2.3618,-0.59362,0.80475,-4.8936,-0.0024289,0.0478,-0.0219,-0.0194
3,2,2.1103,0.00070667,0.0476,0.0469,-3.0855,-2.8441,-0.34172,0.9398,-10.314,-0.0016178,0.0431,-0.0221,-0.0203
3,2,2.1572,6.6667e-06,0.0469,0.0462,-2.6319,-2.4696,-0.066103,0.99781,-5.7897,-0.00074483,0.0499,-0.0183,-0.0172
3,2,2.2056,6.6667e-06,0.0484,0.0484,-2.3436,-2.2073,0.22357,0.97469,-5.3339,-0.0015667,0.0493,-0.0198,-0.0187
3,2,2.2538,-0.00029333,0.0482,0.0479,-2.8034,-2.6991,0.49332,0.86985,-4.5959,4.5363e-05,0.0431,-0.0209,-0.0201
3,2,2.3022,-0.0011933,0.0484,0.0475,-2.2534,-2.2835,0.72258,0.69129,-1.5664,-0.00083785,0.0534,-0.0156,-0.0157
3,2,2.35,-0.00049333,0.0478,0.0485,-2.5286,-2.4635,0.88918,0.45756,-3.2092,-0.00071614,0.0451,-0.0212,-0.0206
3,2,2.3983,-0.00079333,0.0483,0.048,-2.4754,-2.4328,0.98308,0.18319,0.96716,-0.00038561,0.0521,-0.018,-0.0177
3,2,2.4462,-0.00069333,0.0479,0.048,-2.6825,-2.6371,0.99456,-0.1042,-1.7533,-0.0011883,0.0452,-0.0222,-0.0218
3,2,2.4926,6.6667e-06,0.0464,0.0471,-2.9594,-2.8055,0.92719,-0.3746,-5.1215,-0.00038188,0.0487,-0.021,-0.0199
3,2,2.5401,-9.3333e-05,0.0475,0.0474,-2.754,-2.6154,0.78372,-0.62112,-1.0581,-0.0014911,0.046,-0.0222,-0.0212
3,2,2.5863,-0.00019333,0.0462,0.0461,-3.0044,-2.877,0.58287,-0.81257,-1.9546,-0.00053173,0.0455,-0.022,-0.0211
3,2,2.6333,0.00010667,0.047,0.0473,-2.9559,-2.7895,0.3326,-0.94307,-8.6151,-0.0013904,0.0498,-0.0205,-0.0193
3,2,2.6807,0.00070667,0.0474,0.048,-2.8171,-2.6052,0.053433,-0.99857,-6.3568,-0.0017482,0.0453,-0.0229,-0.0211
3,2,2.7286,-0.00019333,0.0479,0.047,-2.8269,-2.7143,-0.233,-0.97248,-7.5667,-0.0013379,0.0465,-0.0203,-0.0194
