6,1,0.0761,-0.00023034,0.049,0.0489,-1.3899,-1.4338,0.99984,-0.017867,3.2659,0.00070446,0.0456,-0.0123,-0.0127
6,1,0.1241,-0.00013034,0.048,0.0481,-1.3208,-1.3617,0.95191,-0.30639,2.7335,0.0002615,0.047,-0.0099,-0.0102
6,1,0.1735,-0.00023034,0.0494,0.0493,-1.041,-1.0824,0.81765,-0.57572,4.1419,-0.00032478,0.0523,-0.0075,-0.0079
6,1,0.2219,-3.0337e-05,0.0484,0.0486,-1.3043,-1.327,0.61417,-0.78917,5.8877,0.00057866,0.0501,-0.0114,-0.0116
6,1,0.2714,-3.0337e-05,0.0495,0.0495,-1.6184,-1.6316,0.351,-0.93638,2.0368,-0.00010056,0.0496,-0.012,-0.0122
6,1,0.321,0.00016966,0.0496,0.0498,-1.4837,-1.4837,0.0553,-0.99847,2.9488,-0.0001151,0.0535,-0.012,-0.012
6,1,0.3703,-3.0337e-05,0.0493,0.0491,-1.8225,-1.8449,-0.24367,-0.96986,0.7985,-0.00022375,0.0526,-0.0162,-0.0164
6,1,0.4195,0.00056966,0.0492,0.0498,-2.3503,-2.3015,-0.52014,-0.85408,-3.2733,-0.00081156,0.0505,-0.0196,-0.0192
6,1,0.4693,0.00046966,0.0498,0.0497,-2.6371,-2.5992,-0.7523,-0.65882,-5.3053,-0.00052333,0.0485,-0.0203,-0.02
6,1,0.5179,0.00096966,0.0486,0.0491,-2.5448,-2.4409,-0.91225,-0.40963,-4.7108,-0.0012446,0.0533,-0.0202,-0.0194
6,1,0.5672,0.00096966,0.0493,0.0493,-2.9383,-2.8575,-0.99274,-0.12028,-5.7021,-0.00071879,0.046,-0.0242,-0.0234
6,1,0.616,0.00096966,0.0488,0.0488,-2.8834,-2.7697,-0.98423,0.17691,-7.277,-0.0015616,0.05,-0.0214,-0.0206
6,1,0.6646,0.00066966,0.0486,0.0483,-2.8574,-2.7946,-0.88927,0.45737,-6.1509,-0.00090132,0.0497,-0.0228,-0.0223
6,1,0.7143,0.0010697,0.0497,0.0501,-2.9004,-2.798,-0.71164,0.70254,-6.0334,-0.0011288,0.0498,-0.0228,-0.0219
6,1,0.7637,0.00066966,0.0494,0.049,-3.0252,-2.9631,-0.4704,0.88245,-9.0258,-0.00084502,0.0492,-0.0232,-0.0227
6,1,0.8131,0.00026966,0.0494,0.049,-2.8432,-2.8306,-0.18656,0.98244,-1.4418,-0.00040348,0.0449,-0.023,-0.0229
6,1,0.8621,0.00026966,0.049,0.049,-2.7312,-2.7166,0.11175,0.99374,-3.1406,-0.00047712,0.0469,-0.0189,-0.0188
6,1,0.9114,6.9663e-05,0.0493,0.0491,-2.1273,-2.1405,0.40178,0.91574,3.1254,1.3632e-05,0.0456,-0.0165,-0.0166
6,1,0.9609,-3.0337e-05,0.0495,0.0494,-1.9407,-1.9704,0.65649,0.75433,0.1324,-0.00028057,0.0457,-0.0126,-0.0128
6,1,1.0098,-3.0337e-05,0.0489,0.0489,-1.1852,-1.2111,0.84958,0.52746,-2.0867,0.00013201,0.0526,-0.0094,-0.0096
6,1,1.0586,-0.00013034,0.0488,0.0487,-1.807,-1.8445,0.96711,0.25436,1.242,-0.00020518,0.046,-0.0132,-0.0135
6,1,1.1076,-0.00023034,0.049,0.0489,-1.2506,-1.2999,0.9991,-0.042444,7.2277,0.00050093,0.0478,-0.0102,-0.0106
6,1,1.1566,-3.0337e-05,0.049,0.0492,-1.1239,-1.1496,0.94205,-0.33547,2.9689,0.00022402,0.0486,-0.009,-0.0092
6,1,1.2057,-0.00033034,0.0491,0.0488,-1.1214,-1.1893,0.80069,-0.59908,-1.1884,-0.00014497,0.052,-0.0085,-0.009
6,1,1.2545,-3.0337e-05,0.0488,0.0491,-1.5057,-1.5305,0.58916,-0.80801,-0.17462,-0.0002806,0.05,-0.0117,-0.0119
6,1,1.3049,-0.00033034,0.0504,0.0501,-1.4187,-1.48,0.31629,-0.94866,-0.6278,-0.00032827,0.0511,-0.0113,-0.0118
6,1,1.3543,0.00026966,0.0494,0.05,-1.5142,-1.5024,0.019732,-0.99981,1.7916,-0.00019825,0.0543,-0.013,-0.0129
6,1,1.4051,-0.00023034,0.0508,0.0503,-1.8477,-1.8937,-0.28683,-0.95798,-0.037213,-0.00015487,0.0537,-0.0165,-0.0169
6,1,1.4551,0.00076966,0.05,0.051,-2.4906,-2.4177,-0.56189,-0.82721,-4.2795,-0.0012188,0.0521,-0.0202,-0.0196
6,1,1.5049,0.00056966,0.0498,0.0496,-2.8395,-2.78,-0.78408,-0.62066,-7.642,-0.0010212,0.0507,-0.0225,-0.0221
6,1,1.5539,0.00066966,0.049,0.0491,-2.9255,-2.8654,-0.93235,-0.36157,-5.5185,-0.00069398,0.0492,-0.0242,-0.0237
6,1,1.6033,0.00096966,0.0494,0.0497,-3.0019,-2.8967,-0.9977,-0.067806,-3.9419,-0.0009396,0.0485,-0.024,-0.0232
6,1,1.6528,0.00046966,0.0495,0.049,-3.1371,-3.0971,-0.97255,0.23269,-9.3507,-0.0012476,0.0488,-0.023,-0.0227
6,1,1.702,0.00036966,0.0492,0.0491,-2.9535,-2.9281,-0.85991,0.51045,-8.1918,-0.0014302,0.0497,-0.0226,-0.0224
6,1,1.7503,0.00036966,0.0483,0.0483,-3.0388,-3.0143,-0.67409,0.73865,-7.5591,-0.0010571,0.045,-0.024,-0.0238
6,1,1.7987,0.00046966,0.0484,0.0485,-2.7917,-2.7487,-0.42933,0.90315,-5.5713,-0.00046494,0.0487,-0.0206,-0.0203
6,1,1.8495,0.00016966,0.0508,0.0505,-2.4687,-2.4687,-0.13271,0.99115,-1.501,-0.00044845,0.0465,-0.0185,-0.0185
6,1,1.899,-3.0337e-05,0.0495,0.0493,-1.994,-2.0207,0.16878,0.98565,1.0165,4.5257e-05,0.0454,-0.0155,-0.0157
6,1,1.9482,-0.00013034,0.0492,0.0491,-1.8021,-1.8473,0.4533,0.89136,-2.4699,-1.9416e-05,0.0458,-0.0117,-0.012
6,1,1.9976,-0.00033034,0.0494,0.0492,-1.0706,-1.1363,0.69796,0.71613,4.889,0.00019381,0.0468,-0.0081,-0.0086
6,1,2.0461,-0.00013034,0.0485,0.0487,-0.8406,-0.87994,0.87678,0.48088,2.9697,2.2671e-05,0.0488,-0.0064,-0.0067
6,1,2.0953,-0.00033034,0.0492,0.049,-0.79241,-0.85771,0.97991,0.19945,0.066011,-5.9756e-05,0.0512,-0.006,-0.0065
6,1,2.1441,-0.00043034,0.0488,0.0487,-1.0306,-1.1029,0.99524,-0.097466,2.8814,0.00028658,0.0485,-0.0084,-0.009
6,1,2.193,6.9663e-05,0.0489,0.0494,-1.0483,-1.0614,0.92236,-0.38633,1.5348,-0.00016983,0.0504,-0.008,-0.0081
6,1,2.2428,-0.00053034,0.0498,0.0492,-1.036,-1.12,0.76408,-0.64512,4.4766,0.00077814,0.0487,-0.0086,-0.0093
6,1,2.2928,-0.00023034,0.05,0.0503,-0.99244,-1.0466,0.53445,-0.8452,5.8692,-0.0003768,0.0492,-0.0073,-0.0077
6,1,2.3422,-0.00013034,0.0494,0.0495,-0.85221,-0.8886,0.25879,-0.96593,2.7017,4.7903e-05,0.0537,-0.0071,-0.0074
6,1,2.3924,-0.00013034,0.0502,0.0502,-1.3016,-1.338,-0.0452,-0.99898,0.78897,-0.00023922,0.0543,-0.0106,-0.0109
6,1,2.4433,-0.00033034,0.0509,0.0507,-1.6009,-1.6458,-0.34897,-0.93713,-3.2283,-0.00028757,0.0538,-0.014,-0.0145
6,1,2.4938,0.00026966,0.0505,0.0511,-2.0108,-1.9875,-0.61729,-0.78674,0.97579,-0.00028055,0.0537,-0.0173,-0.0172
6,1,2.5445,0.00016966,0.0507,0.0506,-2.4668,-2.4668,-0.82789,-0.5609,-3.0519,-0.00062896,0.0507,-0.0203,-0.0203
6,1,2.5939,0.00036966,0.0494,0.0496,-2.6699,-2.6451,-0.95727,-0.28919,-4.1145,-0.00064605,0.0512,-0.0216,-0.0214
6,1,2.6445,0.00016966,0.0506,0.0504,-2.7754,-2.7754,-0.99987,0.016047,-4.0063,-0.0008422,0.0505,-0.0222,-0.0222
6,1,2.694,0.00036966,0.0495,0.0497,-2.8473,-2.8226,-0.94963,0.31338,-1.7879,-0.00036409,0.0468,-0.0232,-0.023
6,1,2.7438,0.00036966,0.0498,0.0498,-2.8716,-2.8304,-0.81197,0.5837,-6.734,-0.00092274,0.0494,-0.0202,-0.02
6,1,2.7935,0.00046966,0.0497,0.0498,-2.4106,-2.3737,-0.60007,0.79995,-3.2048,-0.00062762,0.0518,-0.0199,-0.0196
6,1,2.843,0.00016966,0.0495,0.0492,-2.7394,-2.7394,-0.33433,0.94246,-1.1708,3.9586e-05,0.0455,-0.0222,-0.0222
6,1,2.8937,6.9663e-05,0.0507,0.0506,-2.32,-2.3346,-0.030849,0.99952,-0.8316,-0.00065926,0.0485,-0.017,-0.0171
6,1,2.944,-0.00033034,0.0503,0.0499,-2.1671,-2.2493,0.27322,0.96195,-3.5229,-0.00039729,0.0476,-0.0152,-0.0157
6,1,2.9934,-0.00013034,0.0494,0.0496,-1.7729,-1.8114,0.54704,0.83711,4.1038,8.757e-05,0.0448,-0.0134,-0.0137
6,1,3.0448,-0.00093034,0.0514,0.0506,-0.87809,-1.022,0.77905,0.62697,0.75585,-6.9975e-05,0.0482,-0.0068,-0.0079
6,1,3.0943,-0.00043034,0.0495,0.05,-0.74599,-0.82699,0.93053,0.36623,5.2801,1.1363e-06,0.0482,-0.0055,-0.0061
6,1,3.1436,-0.00023034,0.0493,0.0495,-0.53436,-0.58299,0.9973,0.073409,-1.2884,-2.7689e-05,0.0524,-0.0044,-0.0048
6,1,3.1937,-0.00013034,0.0501,0.0502,-0.8356,-0.87235,0.973,-0.23079,5.4951,0.00023083,0.0503,-0.0067,-0.007
6,1,3.2443,-0.00043034,0.0506,0.0503,-0.80762,-0.88302,0.85651,-0.51612,3.7365,0.00040051,0.05,-0.0064,-0.007
6,1,3.2936,-0.00073034,0.0493,0.049,-0.87838,-0.98914,0.66463,-0.74717,4.5736,0.00031049,0.0509,-0.0071,-0.008
6,1,3.3443,-0.00083034,0.0507,0.0506,-0.94363,-1.0708,0.40498,-0.91432,8.816,-0.00020885,0.0502,-0.0073,-0.0083
6,1,3.3944,-0.00013034,0.0501,0.0508,-0.8502,-0.8858,0.11037,-0.99389,0.62225,0.00021449,0.0547,-0.0074,-0.0077
6,1,3.445,-0.00023034,0.0506,0.0505,-1.4457,-1.4953,-0.19753,-0.9803,2.0855,-5.5342e-06,0.0532,-0.0115,-0.0119
6,1,3.4954,-0.00013034,0.0504,0.0505,-1.5992,-1.6327,-0.48559,-0.87419,2.2674,0.00026353,0.0502,-0.0143,-0.0146
6,1,3.5461,0.00016966,0.0507,0.051,-1.79,-1.79,-0.72915,-0.68436,0.65629,-0.00049301,0.0557,-0.0138,-0.0138
6,1,3.5974,-0.00013034,0.0513,0.051,-2.0169,-2.0489,-0.90475,-0.42595,-0.14279,-1.1389e-05,0.0497,-0.0182,-0.0185
6,1,3.6476,0.00016966,0.0502,0.0505,-2.3217,-2.3217,-0.99116,-0.13264,-0.48614,-0.00037064,0.0515,-0.0177,-0.0177
6,1,3.6976,0.00036966,0.05,0.0502,-2.2182,-2.1947,-0.98512,0.17187,0.040837,-0.00022321,0.0497,-0.0192,-0.019
6,1,3.7482,0.00026966,0.0506,0.0505,-2.3786,-2.3655,-0.886,0.46368,-0.89807,-0.00038281,0.0526,-0.0183,-0.0182
6,1,3.7989,0.00026966,0.0507,0.0507,-2.4256,-2.414,-0.70229,0.71189,1.0989,-5.3988e-05,0.048,-0.0202,-0.0201
6,1,3.8487,0.00016966,0.0498,0.0497,-2.3626,-2.3626,-0.45652,0.88972,1.3215,-9.107e-05,0.0503,-0.0184,-0.0184
6,1,3.8995,-3.0337e-05,0.0508,0.0506,-2.3378,-2.3631,-0.1627,0.98668,4.2092,0.00026205,0.0424,-0.0179,-0.0181
6,1,3.9513,-0.00073034,0.0518,0.0511,-1.3926,-1.5383,0.15274,0.98827,1.8615,-0.00020517,0.0485,-0.0085,-0.0094
6,1,4.0019,-0.00073034,0.0506,0.0506,-0.80935,-0.92098,0.44642,0.89482,4.499,0.00014669,0.0496,-0.0064,-0.0073
6,1,4.0525,-0.00063034,0.0506,0.0507,-0.65608,-0.75345,0.69771,0.71638,0.16028,0.00027517,0.0517,-0.0054,-0.0062
6,1,4.1021,-0.00073034,0.0496,0.0495,-0.92929,-1.04,0.87983,0.47529,11.082,0.00033872,0.0469,-0.0075,-0.0084
6,1,4.1527,-0.00073034,0.0506,0.0506,-0.50654,-0.62677,0.98278,0.1848,1.8338,-5.7632e-07,0.0511,-0.0038,-0.0047
6,1,4.2025,-0.00043034,0.0498,0.0501,-0.65992,-0.736,0.99297,-0.11839,4.0304,0.00011141,0.0509,-0.0051,-0.0057
6,1,4.2525,-0.00023034,0.05,0.0502,-0.72408,-0.77175,0.91128,-0.4118,4.9146,0.00021712,0.05,-0.006,-0.0064
6,1,4.3036,-0.0012303,0.0511,0.0501,-0.63689,-0.81624,0.74055,-0.672,3.6156,0.00026165,0.0505,-0.0049,-0.0063
6,1,4.3528,-0.00013034,0.0492,0.0503,-0.78887,-0.82607,0.50814,-0.86128,11.604,0.00035918,0.0463,-0.0062,-0.0065
6,1,4.4043,-0.00083034,0.0515,0.0508,-0.11364,-0.22668,0.21637,-0.97631,NaN,-1.598e-05,0.0558,-0.001,-0.002
6,2,4.813,0.00092981,0.0504,0.0507,-2.4648,-2.453,-0.84442,-0.53567,-6.0833,-0.00011575,0.047,-0.0192,-0.0191
6,2,4.8628,0.00072981,0.0498,0.0496,-2.1211,-2.1344,-0.96579,-0.25932,-4.7651,-0.00060964,0.0532,-0.0164,-0.0165
6,2,4.9127,0.00062981,0.0499,0.0498,-2.3254,-2.3484,-0.99915,0.041276,-2.1894,0.00020942,0.0477,-0.0197,-0.0199
6,2,4.9634,0.00082981,0.0507,0.0509,-2.1957,-2.1957,-0.93946,0.34267,-5.7507,-0.00041434,0.0528,-0.0167,-0.0167
6,2,5.0141,0.00052981,0.0507,0.0504,-2.3628,-2.3985,-0.79108,0.61171,-3.5537,-0.00030132,0.0469,-0.0188,-0.0191
